filter,id,slug,title,href,content_type,content_slug,property_name
Characters,616b2be528480492a01ad05b,queen-jamillia,Queen Jamillia,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Characters,616b2a38a025a492a01ad05b,queen-julia,Queen Julia,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b288a3b856492a01ad05b,queen-karina-the-great,Queen Karina the Great,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b288be7d17492a01ad05b,queen-miraj-scintel,Queen Miraj Scintel,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b288da7da4492a01ad05b,queen-neeyutnee,Queen Neeyutnee,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2435cc981492a01ad05b,qui-gon-jinn,Qui-Gon Jinn,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Characters,616b2435cc981492a01ad05b,qui-gon-jinn,Qui-Gon Jinn,https://www.starwars.com/series/obi-wan-kenobi,series,obi-wan-kenobi,Obi-Wan Kenobi
Characters,616b2435cc981492a01ad05b,qui-gon-jinn,Qui-Gon Jinn,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2435cc981492a01ad05b,qui-gon-jinn,Qui-Gon Jinn,https://www.starwars.com/series/tales-of-the-jedi,series,tales-of-the-jedi,Tales of the Jedi
Characters,616b2daaa35f4492a01ad05b,quiggold,Quiggold,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Characters,616b288f54a5d492a01ad05b,quinlan-vos,Quinlan Vos,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Characters,616b288f54a5d492a01ad05b,quinlan-vos,Quinlan Vos,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2ebe9aacf492a01ad05b,r2-bhd-tooby,R2-BHD (Tooby),https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/series/obi-wan-kenobi,series,obi-wan-kenobi,Obi-Wan Kenobi
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,,games-apps,star-wars-arcade,Star Wars Arcade
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,,games-apps,yoda-s-jedi-training-star-wars-arcade,Yoda's Jedi Training - Star Wars Arcade
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,,games-apps,a-sticker-book-far-far-away,"A Sticker Book Far, Far Away"
Characters,616b243d6c5f6492a01ad05b,r2-d2,R2-D2,,games-apps,team-tactics-star-wars-arcade,Team Tactics - Star Wars Arcade
Characters,616b31388c7d5492a01ad05b,r23-x9,R23-X9,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b2e4e0b598492a01ad05b,r3-a3,R3-A3,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b2ec081968492a01ad05b,r3-s1,R3-S1,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Characters,616b2895c40c7492a01ad05b,r3-s6,R3-S6,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b3101c2b3e492a01ad05b,r4-d12,R4-D12,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b313b73ae6492a01ad05b,r4-g77,R4-G77,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b2bb8eda3d492a01ad05b,r4-p17,R4-P17,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Characters,616b2bb8eda3d492a01ad05b,r4-p17,R4-P17,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Characters,616b2bb8eda3d492a01ad05b,r4-p17,R4-P17,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2afe8c740492a01ad05b,r5-d4,R5-D4,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Characters,616b313719736492a01ad05b,r5-g9,R5-G9,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b3270d6acb492a01ad05b,r7-a7,R7-A7,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b3270d6acb492a01ad05b,r7-a7,R7-A7,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b32a70e7c2492a01ad05b,rae-sloane,Rae Sloane,https://www.starwars.com/games-apps/star-wars-squadrons,games-apps,star-wars-squadrons,Star Wars: Squadrons
Characters,616b324c3df41492a01ad05b,rafa,Rafa ,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b324c3df41492a01ad05b,rafa,Rafa ,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2e32d3555492a01ad05b,rake-gahree,Rake Gahree,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b2897504ed492a01ad05b,rako-hardeen,Rako Hardeen,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b330841194492a01ad05b,ram-jomaram,Ram Jomaram ,https://www.starwars.com/the-high-republic,,,Star Wars: The High Republic
Characters,616b248b1dc43492a01ad05b,rancor,Rancor,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Characters,616b248b1dc43492a01ad05b,rancor,Rancor,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Characters,616b248b1dc43492a01ad05b,rancor,Rancor,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b248b1dc43492a01ad05b,rancor,Rancor,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b33c91822a492a01ad05b,rancor-keeper,Rancor keeper,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Characters,616b333cb09cb492a01ad05b,raney,Raney,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b32ccb8640492a01ad05b,ranzar-ran-malk,"Ranzar ""Ran"" Malk",https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Characters,616b2aea16a9b492a01ad05b,rappertunie,Rappertunie,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Characters,616b333526d7f492a01ad05b,raspar-six,Raspar Six,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b289904a76492a01ad05b,ratts-tyerell,Ratts Tyerell,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Characters,616b2dedf1cf1492a01ad05b,razoo-qin-fee,Razoo Qin-Fee,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Characters,616b330960baf492a01ad05b,reath-silas,Reath Silas,https://www.starwars.com/the-high-republic,,,Star Wars: The High Republic
Characters,616b306426ecf492a01ad05b,rebolt,Rebolt,https://www.starwars.com/films/solo,films,solo,Solo: A Star Wars Story
Characters,616b32ac43c5c492a01ad05b,rella-sol,Rella Sol,https://www.starwars.com/games-apps/star-wars-squadrons,games-apps,star-wars-squadrons,Star Wars: Squadrons
Characters,616b340f9b5ad492a01ad05b,reva-third-sister,Reva (Third Sister),,,,
Characters,616b2b6181af8492a01ad05b,rey,Rey,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Characters,616b2b6181af8492a01ad05b,rey,Rey,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Characters,616b2b6181af8492a01ad05b,rey,Rey,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Characters,616b2b6181af8492a01ad05b,rey,Rey,,Appearances,star-wars-forces-of-destiny,Star Wars: Forces of Destiny
Characters,616b2b6181af8492a01ad05b,rey,Rey,,games-apps,star-wars-puzzle-droid,Star Wars: Puzzle Droid
Characters,616b2b6181af8492a01ad05b,rey,Rey,,games-apps,jedi-mind-match,Jedi Mind Match
Characters,616b289ae9996492a01ad05b,ric-olie,Ric Olie,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Characters,616b3377ecbe0492a01ad05b,rieve,Rieve,,games-apps,star-wars-hunters,Star Wars: Hunters
Characters,616b289ce05f6492a01ad05b,riff-tamson,Riff Tamson,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2a49c7208492a01ad05b,rig-nema,Rig Nema,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b2fdf6c06d492a01ad05b,rio-durant,Rio Durant,https://www.starwars.com/films/solo,films,solo,Solo: A Star Wars Story
Characters,616b289f0d92f492a01ad05b,rish-loo,Rish Loo,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b28a09c7c7492a01ad05b,riyo-chuchi,Riyo Chuchi,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b28a09c7c7492a01ad05b,riyo-chuchi,Riyo Chuchi,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b2afd06932492a01ad05b,robonino,Robonino,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b335e801d0492a01ad05b,roland-durand,Roland Durand,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b31212c661492a01ad05b,rolt,Rolt,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Characters,616b34abed172492a01ad05b,romar-adell,Romar Adell,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b2eeddf5f7492a01ad05b,rose-tico,Rose Tico,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Characters,616b2eeddf5f7492a01ad05b,rose-tico,Rose Tico,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Characters,616b28a590b14492a01ad05b,rotta-the-huttlet,Rotta the Huttlet,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b336043df2492a01ad05b,ruby,Ruby,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Characters,616b3472d5e2e492a01ad05b,ruescott-melshi,Ruescott Melshi,https://www.starwars.com/series/andor,series,andor,Andor
Characters,616b2f172a1f3492a01ad05b,rukh,Rukh,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b2d17164e8492a01ad05b,rumi-paramita,Rumi Paramita,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b3493558d2492a01ad05b,runai-sculdun,Runai Sculdun,https://www.starwars.com/series/andor,series,andor,Andor
Characters,616b28a723251492a01ad05b,rune-haako,Rune Haako,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Characters,616b28a723251492a01ad05b,rune-haako,Rune Haako,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Characters,616b28a723251492a01ad05b,rune-haako,Rune Haako,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Characters,616b28a8eb1a2492a01ad05b,rush-clovis,Rush Clovis,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b28acf7bdc492a01ad05b,russo-isc,Russo-ISC,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Characters,616b298946f64492a01ad05b,rx-24-pilot-droid,RX-24 Pilot Droid,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b2c8492bdc492a01ad05b,ryder-azadi,Ryder Azadi,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b2c8492bdc492a01ad05b,ryder-azadi,Ryder Azadi,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Characters,616b2af2c6469492a01ad05b,rystall-sant,Rystáll Sant,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Characters,616b28b04537a492a01ad05b,sabine-wren,Sabine Wren,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Characters,616b28b04537a492a01ad05b,sabine-wren,Sabine Wren,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Characters,616b28b04537a492a01ad05b,sabine-wren,Sabine Wren,,games-apps,star-wars-rebels-rebel-strike,Star Wars Rebels - Rebel Strike
Characters,616b28b04537a492a01ad05b,sabine-wren,Sabine Wren,,games-apps,star-wars-rebels-special-ops,Star Wars Rebels: Special Ops
Characters,616b28b04537a492a01ad05b,sabine-wren,Sabine Wren,,games-apps,disney-infinity-3-0-character-quest,Disney Infinity 3.0 - Character Quest
Characters,616b28b04537a492a01ad05b,sabine-wren,Sabine Wren,,games-apps,star-wars-rebels-strike-missions,Star Wars Rebels - Strike Missions
